"Product Code","Barcode 1","On Order"
8821159,017854117914,0
8821217,017854117938,0
8821381,017854118027,0
8821183,017854117952,0
8821126,017854118881,0
8821118,017854117327,0
8821431,017854118270,0
4232435,5016379110016,0
3596442,5016379114007,0
2498756,5016379111006,0
3345493,5016379113000,0
9426685,887910000098,0
9426693,887910000104,0
9407867,887910000067,0
8845976,5060298554840,0
9845538,5060298550415,0
8844821,5060298554727,0
9922311,5060298555823,132
9763848,5060298555847,150
8844912,5060298555113,0
8844904,5060298555090,0
8844920,5060298555151,0
8787004,5060298553041,0
9763830,5060298555861,96
8844896,5060298554826,0
8844888,5060298554802,0
9640186,5060298550040,0
9640202,5060298550026,0
9640194,5060298550019,0
8844847,5060298554680,0
8718298,5060298555793,210
8844839,5060298554666,0
9922303,5060298555779,132
8844854,5060298554703,0
1001064,5060298555960,120
8844870,5060298554789,0
8844862,5060298554765,0
8743502,5060298551108,0
9887266,5060298550385,0
8743528,5060298552273,0
8743510,5060298551641,0
8844946,5060298554901,0
8844938,5060298554888,0
8754699,17854109636,0
8754707,17854109841,0
8718454,17854106628,0
8765372,5012251013512,0
9750779,3614220770611,0
9867789,3614223732548,0
9842634,3614223626793,0
2360980,5016695280028,0
4090833,5012616265495,0
4090841,5012616265518,0
4090817,5012616265501,0
383307,5000124430504,0
2921062,5012616291715,0
2149839,5012616291708,0
2129724,5000347061837,0
2881316,5000347087844,0
26583,50135059,0
4042826,5012654203480,0
339044,5012654412158,0
8847402,5060921278136,360
8847394,5060921278150,390
8847386,5060921278143,420
8847428,5060921278563,360
8847410,5060921278556,360
8847451,5060921278211,240
9915752,5081304356951,108
8848970,5060921275333,36
8798852,5060921273674,12
8798597,5060921270246,0
8798605,5060921270321,6
8798613,5060921270338,0
8798621,5060921270345,0
8798639,5060921270352,0
8798647,5060921270369,0
8798654,5060921270376,0
8845778,5060921270048,0
8845752,5060921270024,0
8845760,5060921270031,0
8845786,5060921270055,0
8847436,5060921278167,180
8798704,5060921273490,6
8798712,5060921273483,6
8798720,5060921273476,6
8798795,5065002258144,18
9765728,5081304299364,132
8827099,5060921274718,0
8704140,0793591137018,0
8750291,5060921270666,0
8750309,5060921270680,0
8811218,5060921274077,72
8811226,5060921274060,42
8770331,5060921270710,0
8750325,5060921270642,120
8750317,5060921270635,132
8750333,5060921270659,132
8807695,5060921272806,12
8807711,5060921272837,0
8807703,50609212728020,6
8807729,5060921272868,0
8848988,5060921276415,72
8849002,5060921277924,72
8848996,5060921277931,72
9830415,5081304356975,78
9830423,5081304327340,24
8845745,5060921272592,72
8845737,5060921272585,48
8798787,5060921273681,0
8847444,5060921278204,240
8798746,5060921272554,0
8798761,5060921272578,0
8798753,5060921272561,0
8798555,5060921271403,0
9916248,5081304431665,0
9915745,5081304431658,0
4129706,9899999185680,0
4129714,9899999185697,0
4009452,3574661253848,0
4066221,3574661366272,0
3141611,5010123722463,0
4279444,3574661713601,0
4279436,3574661713472,0
2735090,3574661137650,0
1175611,5017123269028,64
1082536,5017123268021,960
8791055,602004148438,0
8791014,602004148391,0
2069813,5010123655969,0
449371,5010123639037,36
3252616,5010123731465,48
796920,5010123703745,0
3291556,5010123727703,36
3474715,3574660509137,0
2416246,5010123667740,0
3352820,5010123734039,0
4024147,3574661272610,0
3897212,3574661191935,12
4220109,3574661669977,0
3885928,3574661091075,0
3220225,5010123729981,24
3646163,3574660667769,0
4075248,3574661353357,0
3565652,3574661375373,0
3467370,3574660496970,0
1150648,5600244290035,210
1263276,,0
1177708,9899999165842,151
2911436,5010605142741,0
2911428,5010605142642,60
3563848,5010605152986,30
4197976,5010605401138,120
2942191,5010605401121,18
8815300,5010605402975,18
8815292,5010605402968,12
8799025,25010605402375,0
8799033,25010605402382,0
2186062,5016379330001,132
1178243,5016695280042,0
1059807,5000283601913,0
1177450,9899999149040,0
3782778,9899999172789,0
3782786,9899999162322,0
1132398,9899999127093,40
1088046,9899999127109,0
1132406,9899999127116,10
1088020,9899999127123,0
1135185,5050135001071,0
29520,5000123103614,0
8837171,96205518,0
3884335,96032879,0
3883386,96170823,0
4267530,0000096207086,0
8837189,96207093,0
3857323,5060148520100,0
3857380,5060148520339,0
3936036,5060148522241,0
9843640,3614223552702,0
5014311,9899999366195,0
2757938,5000471005660,201
9881830,3086123456457,240
203844,3086126608273,300
9419953,3086126636900,600
8720807,3086123480926,0
8720799,3086123519114,0
9919481,3086123242852,350
1142082,9899999059127,0
1178250,9899999058588,16
8764144,608940583869,0
8764136,608940583852,0
1228345,,10
5032404,9899999189442,240
1235308,9899999181248,80
3990249,9899999180999,0
3159506,6001159111351,0
3255270,6001159111368,0
2853091,6001159111344,0
4082707,6001159118480,0
4082699,6001159118473,32
9488008,9899999167037,18
1000447,9899999187486,0
8717928,,0
8717936,,0
1000421,9899999187462,0
1000439,9899999187479,0
3729506,731124402783,0
3284676,731124100153,0
3035938,731124402899,0
8747131,7350012553449,0
3482973,5027314498229,0
7685787,5027314504630,0
8730046,5027314498977,0
9720814,5027314503213,0
9720764,5027314502773,0
9720798,5027314502544,0
9845447,858111004239,0
9845454,858111004970,0
2867745,5000347096938,0
3556750,5000347039393,0
2338788,5000347039386,0
3941762,9899999182108,0
3941770,9899999182542,0
3941796,9899999182559,0
3941788,9899999182115,0
3941754,9899999182566,0
4161790,,0
1056977,5014124384002,0
1196625,,0
5026786,9899999109938,570
1220409,5060014446398,0
1146570,5024655002788,0
1091883,5016192125211,0
1146588,,0
1146596,5013837318977,0
1091875,5017007025733,1920
1146604,5013837318991,360
1031368,5025364015298,480
8717027,3349668555093,0
9851361,702874115308,0
8826802,5060741613902,0
8826794,5060741612240,0
8826810,5060741611601,0
3355179,3662042002953,0
4106803,,0
9948498,5060006581168,0
9458654,85805555313,0
9422304,85805555115,0
9570151,5023652000025,60
9605544,5023652000001,60
8810954,5022545155958,0
8810962,5022545155934,60
9738055,5021769010524,0
9863168,5055172212121,0
9759762,5055172203884,9
8849689,7322542057285,0
2955474,7322540084092,240
2769347,7322540383577,200
230995,7322542015711,240
2086833,7322542015933,200
5007547,7322542028056,300
230508,7310791012551,300
8803561,7322542027929,150
2168078,7322540421613,360
8825200,8006540918821,0
8841116,8700216346535,0
8748832,8006540584866,0
8840670,8700216869461,0
8840688,8700216852647,0
8840696,8700216852678,0
9912437,850278004039,160
9912429,850278004718,72
9880535,850278004381,12
9839135,1850278004052,48
3037702,9899999184218,0
3157245,5000158065727,0
368357,5000158062139,0
3816592,5000158069671,0
4068367,5011417569627,0
3176856,5000471006575,10
9597022,5060170490167,0
9597030,5060170490181,0
9597014,5060170490150,0
9924796,3614229646498,0
8726721,3616302779864,0
9561408,737052352060,0
9747981,737052488257,0
9561382,737052352107,0
8698110,3616302501304,0
8698102,3616302501281,0
9458142,737052120928,0
8705097,737052041353,0
9688136,737052684390,0
9720541,737052802749,0
9720558,737052802770,0
9914508,3614228195850,0
9914516,3614228713627,0
8696759,9900000002701,0
9516204,737052649566,0
9518804,737052238128,0
9518788,737052238081,0
9924721,3614228719049,0
9924762,3614228719032,0
9924754,3614228719025,0
9913724,3614227391796,0
9913732,3614227391789,0
9913757,3614227391758,0
9846213,8005610328928,0
9846221,8005610328959,0
8735938,3616302681082,0
8735912,3616302681105,0
8735920,3616302681075,0
8767048,3614228724166,0
8767030,3614228902106,0
9706870,737052766775,0
8762890,5018632271991,0
8822371,602835901271,0
8822397,602835901301,0
8822389,602835901318,0
8822355,602835901295,0
8822405,602835901325,0
8822447,602835901356,0
8701922,5060806562084,0
8699316,793618273514,0
8832487,5060938583865,0
8792244,5060806562916,0
8792210,5060938589560,0
8792194,5060806567171,0
8792228,5060938589577,0
9946252,793591864471,0
9946245,793591864303,0
9874413,735850195759,0
9874439,735850195773,0
9874421,735850195766,0
9909862,793591172118,0
8780017,5060907059674,0
8801201,5061007280937,12
8802019,5060938582530,6
8848947,5056832901843,0
8848939,5056832901836,0
8842361,5061045657784,12
8823650,5061045651362,18
8823726,5061045651447,12
9520362,,480
8848921,5056832901829,0
8842346,5061045655513,42
8823684,5061045651393,12
8848962,505632901850,0
8823692,5061045651409,0
8823676,5061045651386,0
8848954,5056832901867,0
8842353,5061045655520,12
8823734,5061045651430,4
8842338,5061045655506,0
8823700,5061045651416,12
8823718,5061045651423,6
8823668,5061045651379,30
8843054,5061007284683,48
8811788,5060938589447,0
8702854,5060806560936,0
8784522,5060806562091,0
8819963,5060806568758,0
8770190,5060938587009,12
8770208,5060938587016,0
8773814,5060907056161,0
8773822,5060907056178,28
8773848,5060907056208,32
8773889,5060907056246,16
8773863,5060907056284,0
8803595,5060907056154,0
8773830,5060907056185,0
8773855,5060907056215,8
8802167,5060907056222,16
8802175,5060907056260,8
8773871,5060907056291,0
8759862,5060907054532,0
8733750,5060907054570,0
8733800,5060907054631,0
8759888,5060907054563,0
8733776,5060907054587,6
8733792,5060907054617,0
8759938,5060907054662,0
8733719,5060907054556,0
8733768,5060907054594,0
8733784,5060907054600,0
8759912,5060907054624,0
8759920,5060907054648,0
8733834,5060907054655,0
8733891,5060907055782,0
8759847,5060907055805,0
8759854,5060907055836,0
8759904,5060907055874,0
8733917,5060907055812,38
8733933,5060907055843,32
8747644,5060907055881,20
8733966,5060907055928,6
8733909,5060907055799,14
8802191,5060907055829,8
8747651,5060907055850,20
8733958,5060907055867,28
8747669,5060907055904,14
8733974,5060907055935,0
8747677,5060907055959,6
8801862,5060938582226,0
9856865,7977767931058,0
8759789,5060907050152,0
8766230,5060907053597,0
9809658,797776446865,0
9830217,797776563869,0
8780678,5060938589539,0
8801821,5060938583353,0
9874561,797776446889,0
8699753,5060806561490,0
8759839,5060907058837,8
8734360,5060907058806,0
8801524,5060907058844,20
8734378,5060907058813,20
8734386,5060907058820,0
8699340,793618107338,0
8770216,5060938582790,6
8734097,5060806561278,26
8734071,5060806561254,8
8759953,5060806561292,12
8734154,5060806561070,8
8734139,5060806561032,8
8734113,5060806561322,0
8801151,5061007283655,8
8801177,5061007283679,8
8734147,5060806561063,0
8734105,5060806561353,0
9998436,793618107093,0
8801813,5060806561506,20
8730137,0793618107222,0
8695181,0793618273392,0
8846438,,660
8766222,5060907054495,0
8766214,5060907054488,0
8802035,5060938582561,8
8801672,5060907054884,0
8773897,5060907054747,8
8773905,5060907054754,20
8773913,5060907054761,0
8773970,5060907054778,0
8807208,5060907054785,0
8807216,5060907054792,0
8773954,5060907054808,0
8773962,5060907054815,8
8801664,5060907054822,0
8807190,5060907054839,0
9897000,735850505770,0
8699431,793618273590,0
8699456,793618273606,0
8699449,793618273613,0
8699415,793618273620,0
8699407,793618273583,0
8699423,793618273637,0
8820136,5060907058165,6
8820151,5061007287974,0
8820144,5061007287967,0
8702144,793618273897,0
8702151,793618273903,0
8702169,793618273910,0
8702268,9899999005711,0
8759771,5060938580550,18
8820128,5061007283891,44
8811739,5061007281507,14
8811747,5061007281491,26
8811713,5061007281538,26
8811762,5061007281514,20
8811754,5061007281484,14
8811721,5061007281521,0
8681892,793618273644,0
8695124,0793618273651,0
8681926,793618273675,0
8681918,793618273668,14
9874538,5060806560653,32
9936238,793591326771,20
9929605,793591326764,14
9929597,793591326795,20
9929589,793591326788,0
9874553,5060806560592,26
8801797,5060938583742,8
8801789,5060938583759,8
8801771,5060938583766,0
8781056,5060806567140,12
8843468,5061045650334,0
8838062,5061045655216,0
8699357,793618107369,8
8820078,5061007285826,0
8811770,5061007285833,0
8820060,5061007285819,0
8810400,5061007282948,0
8810376,5061007282917,8
8810418,5061007282955,0
8810392,5061007282931,20
8810384,5061007282924,0
8810368,5061007282900,44
8734170,5060806567317,26
8801805,5060907053474,32
8819971,5060938580130,0
8820110,5061007282610,6
8849697,5060907058042,8
8811663,5061007285024,18
8811697,5061007285055,0
8811671,5061007285031,8
8820102,5061007285079,13
8811705,5061007285062,0
8811630,5061007284997,14
8811648,5061007285000,6
8811655,5061007285017,8
8811689,5061007285048,18
8811614,5061007284843,18
8811580,5061007284812,18
8811556,5061007284782,8
8811606,5061007284836,8
8811622,5061007284850,0
8811564,5061007284799,0
8811572,5061007284805,13
8811598,5061007284829,13
8820094,5061007284867,8
8849713,5061045655599,8
8849739,5061045655582,8
8849721,5061045655575,8
8849705,5061045655568,8
8811473,5061007284881,8
8811523,5061007284935,18
8811507,5061007284911,23
8811499,5061007284904,8
8820086,5061007284966,13
8811531,5061007284942,0
8811549,5061007284959,0
8811481,5061007284898,18
8811515,5061007284928,18
8818494,5060938584930,0
8781049,5060938586934,0
8781031,5060938586941,0
8702847,793618107444,0
8702813,793618107437,0
1029610,793618107024,0
8801219,5061007280951,0
8811804,5060938584664,6
8819955,5061007285987,48
8801102,5061007283327,12
8718512,5060806563159,0
8818528,5061045652178,0
8699324,793618273224,0
8846446,,250
8846453,,390
8702797,793618273422,0
8699308,5060806560608,0
8797508,5060907051937,0
8797516,5060907051944,8
8797524,5060907051951,0
8797532,5060806561766,0
8797540,5060806561773,0
8797557,5060806561780,0
8797565,5060806561797,0
8797573,5060806561803,0
8799819,5060938583711,0
8799850,5060907052088,0
8799843,5060907050329,0
8699282,793618273248,0
8696510,793618273255,8
9946237,793591864501,0
8799876,5060907054334,0
8710162,5060806562978,0
8710428,5060806562985,0
8710493,5060806563166,0
8780231,5060907051241,8
8780249,5060907051258,0
8710279,5060806563104,0
8710295,5060806568017,0
8710246,5060806563029,0
8710253,5060806563043,0
8799744,5060907053955,0
8710261,5060806563050,0
8710287,5060806563135,0
8799751,5060907053115,0
8710212,5060806567997,0
8799694,5060907053092,0
8799702,5060907053870,0
8710204,5060806563111,0
8710220,5060806569311,0
8710170,5060806563005,0
8710188,5060806563067,0
8710196,5060806563081,0
8799728,5060907053108,0
8710477,5060806563128,0
8799710,5060806568000,0
8710444,5060806563036,0
8710436,5060806563012,0
8799736,5060907053917,0
8710451,5060806563074,0
8699654,793618273262,0
8695199,0793618273231,0
8799827,5061007280975,0
8799769,5060907050350,0
8799777,5060806562046,0
8799793,5060806569878,0
8799785,5060806564255,0
8799801,5060806564262,0
8799835,5060806564415,0
8801698,5060806561513,6
8699746,793618273187,0
8699738,793618273118,0
8801680,5060938585623,0
8811796,5060938589522,14
8819989,5060938584695,0
8819997,5061007283358,0
8801516,793618107246,48
8801714,5060907050527,20
8801730,5060907050534,0
8801722,5060907050565,20
8801748,5060907050572,8
8801755,5060907050510,14
8695173,0793618273286,20
8820003,5060938583834,0
8734014,5060806562275,14
8733990,5060806562022,26
8811812,5060938588457,14
8734022,5060907052477,0
8731374,,0
8759805,5060806561643,8
8759821,5060806561674,8
8801763,5060806561681,8
8759813,5060806561650,0
8710865,5060806561131,0
8710808,5060806568840,0
8710592,5060806568871,0
8710568,5060806568888,0
8710873,5060806560882,0
8711004,793618273378,0
8846420,,540
9919549,793591326757,0
8801086,5060806561995,0
8718504,5060806563142,0
8828816,5061045652703,0
8828808,5061045653519,0
8699399,5060806561117,0
8699381,5060806561094,0
8699373,5060806561100,0
1029628,793618273194,0
8728495,5060907053337,0
8820052,5060938582318,0
8848210,5061045656220,0
8848236,5061045656237,8
8848244,5061045656244,8
8848152,5061045656251,0
8848251,5061045656268,8
8848269,5061045656275,8
8848160,5061045656282,8
8848178,5061045656299,8
8848186,5061045656305,8
8848194,5061045656312,0
8848202,5061045656329,8
8848228,5061045656336,0
8845448,5056832901812,66
8845471,5061045659023,420
8845489,5056832901799,420
8845455,5061045659009,420
8845463,5061045659016,330
8843948,5060938585036,0
8840043,5061045650778,0
8843971,5060938588341,0
8840050,5061045659924,12
8843963,5061007284164,0
8843955,5060938585029,0
8840035,5061007282474,0
8840027,5061007281453,0
8849481,5061007284119,0
8846479,,720
8846461,,600
9998394,793618107864,0
9998428,793618273002,0
9998386,793618107871,0
9998410,793618107086,0
9998402,793618107857,0
8702193,793618107901,0
9884347,735850363097,0
9919556,793591172132,0
9896960,735850736006,0
8696502,0793591864419,0
9937103,793591864372,0
9937079,793591864341,0
9937053,793591864327,0
9937111,793591864402,0
9937145,793591864570,0
9937095,793591864396,0
9937087,793591864358,0
8801987,5060938582493,0
8849564,5061007280289,0
8849580,5061045654011,0
8849572,5061045654004,0
8849598,5061007286489,0
8849614,5061007286458,0
8849606,5061007286434,0
8849622,5056832902475,0
8801540,5060907052545,0
8801532,5060907052538,8
8801128,5061007281422,4
8734337,5060907052521,4
8801144,5061007281378,0
8734352,5060907052606,8
8801110,5061007281347,8
8734345,5060907052583,8
